tconst	averageRating	numVotes
tt4458402	7.0	13
tt4458756	5.2	20
tt4458946	3.8	117
tt4459154	7.4	18
tt4459156	7.0	2625
tt4459162	5.7	72
tt4459386	6.9	103
tt4459424	7.3	95
tt4459682	5.4	70
tt4459758	8.2	417
tt4459806	4.1	167
tt4459890	4.2	111
tt4459912	4.7	1082
tt4459982	7.7	136
tt4460122	4.5	162
tt4460238	2.5	78
tt4460252	6.6	46
tt4460258	9.0	17
tt4460430	4.9	65
tt4460444	7.7	7
tt4460546	6.2	60
tt4460624	5.5	457
tt4460786	5.3	540
tt4460792	6.9	4825
tt4460854	5.1	1494
tt4461014	6.7	30
tt4461032	6.3	84
tt4461038	6.8	125
tt4461060	8.8	47
tt4461390	8.5	44
tt4461676	5.0	344
tt4461690	9.5	7
tt4461922	8.4	18
tt4461960	4.7	87
tt4462056	7.8	46
tt4462082	6.1	159
tt4462166	7.9	63
tt4462332	7.0	10
tt4462344	6.2	8
tt4462372	5.5	1320
tt4462448	5.8	8
tt4462596	7.6	22
tt4462984	6.7	12
tt4463120	5.8	903
tt4463248	4.4	289
tt4463636	5.2	620
tt4463762	5.3	922
tt4463780	5.9	619
tt4463816	5.4	21430
tt4463894	6.4	50219
tt4463896	7.7	21
tt4464270	5.6	136
tt4464310	6.2	21
tt4464394	4.2	2309
tt4464508	7.8	105
tt4464702	2.6	460
tt4465046	6.2	19
tt4465162	6.3	11
tt4465220	6.2	696
tt4465438	3.0	230
tt4465522	8.8	11
tt4465538	6.2	193
tt4465564	4.6	97562
tt4465570	7.4	104
tt4465572	6.8	6304
tt4465668	8.1	34
tt4465938	5.9	14
tt4466226	6.5	10
tt4466242	6.3	589
tt4466252	7.6	984
tt4466336	5.7	903
tt4466358	7.2	215
tt4466362	5.6	1358
tt4466384	7.0	67
tt4466446	7.8	120
tt4466490	7.3	5077
tt4466494	7.6	170
tt4466544	6.4	1422
tt4466550	6.9	550
tt4466556	5.9	90
tt4466588	6.3	7
tt4466648	6.1	1322
tt4466864	4.7	2239
tt4466872	6.9	760
tt4466894	5.6	2687
tt4466908	5.9	54
tt4466928	6.1	316
tt4466936	6.6	6663
tt4466944	7.1	35
tt4466946	6.3	236
tt4467128	8.2	13
tt4467154	5.2	147
tt4467176	5.3	1416
tt4467194	5.9	444
tt4467202	3.5	2530
tt4467262	4.8	3075
tt4467282	6.1	423
tt4467294	6.6	72
tt4467626	5.9	3344
tt4467714	5.8	62
tt4468132	7.0	417
tt4468634	6.4	13037
tt4468650	6.9	22
tt4468740	7.8	69132
tt4468892	6.9	13
tt4469144	4.8	43
tt4469200	4.3	171
tt4469394	7.4	7
tt4469396	7.5	15
tt4469518	3.3	984
tt4469548	8.0	6
tt4469694	5.0	6
tt4469842	8.0	9
tt4469850	4.3	131
tt4470016	7.0	79
tt4470172	5.7	345
tt4470200	8.5	9
tt4470260	7.1	14
tt4470266	5.5	2876
tt4470288	4.9	2815
tt4471006	8.4	6
tt4471036	7.9	36
tt4471280	5.4	195
tt4471368	3.9	17
tt4471388	4.2	3098
tt4471392	7.7	103
tt4471416	6.4	19
tt4471428	7.1	531
tt4471488	7.4	336
tt4471566	6.1	16
tt4471608	6.4	149
tt4471622	6.4	172
tt4471630	6.5	348
tt4471634	6.3	282
tt4471636	6.0	641
tt4471676	8.1	22
tt4472010	6.4	24
tt4472020	5.8	920
tt4472078	7.6	8
tt4472084	6.4	1399
tt4472096	6.7	764
tt4472274	4.8	18
tt4472486	7.0	33
tt4472508	5.6	475
tt4472678	6.7	37
tt4472804	5.6	6
tt4472846	6.8	10
tt4472992	8.5	29
tt4473054	4.4	564
tt4473170	5.3	12
tt4473356	7.7	10
tt4473370	5.3	906
tt4473378	6.6	681
tt4473386	9.1	12
tt4473452	9.2	5
tt4473488	5.5	59
tt4473620	4.6	16
tt4473806	3.3	638
tt4473938	6.0	131
tt4474302	4.2	260
tt4474378	7.0	69
tt4474510	6.4	18
tt4474610	4.3	252
tt4474740	5.4	16
tt4474766	8.1	22
tt4474924	6.6	14
tt4474930	6.3	11
tt4475126	7.2	10
tt4475130	7.8	10
tt4475176	3.0	185
tt4475244	4.8	159
tt4475992	3.2	1979
tt4476106	3.6	419
tt4476736	8.5	2109
tt4476832	7.6	13
tt4477024	6.9	106
tt4477106	2.8	272
tt4477156	7.4	5
tt4477234	7.8	20
tt4477292	6.0	4438
tt4477456	5.8	86
tt4477536	4.5	61399
tt4477652	7.3	7
tt4477702	6.0	26
tt4477888	8.1	35
tt4477920	6.9	9
tt4478014	6.2	63
tt4478128	6.9	33
tt4478168	7.2	49
tt4478526	4.9	67
tt4479178	6.2	86
tt4479184	4.6	6
tt4479380	5.2	15981
tt4479388	6.3	51
tt4479696	4.6	132
tt4479870	6.2	94
tt4480186	6.8	60
tt4480398	3.8	1668
tt4480428	7.6	5
tt4480494	6.2	1458
tt4480568	6.5	595
tt4480624	7.4	47
tt4480648	6.6	150
tt4480706	7.4	12
tt4480774	3.2	93
tt4481066	7.2	7552
tt4481310	6.5	114
tt4481340	7.2	306
tt4481414	7.6	109407
tt4481484	5.6	27
tt4481514	5.6	42982
tt4481742	6.3	187
tt4481934	4.5	66
tt4482572	2.9	877
tt4482740	9.5	10
tt4482848	8.5	6
tt4482858	6.4	473
tt4482938	6.9	1311
tt4482952	3.2	128
tt4482970	7.5	103
tt4483074	5.4	143
tt4483094	3.6	73
tt4483100	7.6	583
tt4483192	5.4	241
tt4483220	5.2	3767
tt4483262	7.6	36
tt4483402	7.4	18
tt4483422	4.4	75
tt4483424	8.0	34
tt4483460	6.6	181
tt4483492	7.2	15
tt4483566	8.5	17
tt4483862	7.8	16
tt4483960	5.3	106
tt4484206	7.3	14
tt4484426	6.5	377
tt4484636	6.4	88
tt4484660	7.3	38
tt4484676	6.8	13
tt4484784	6.1	197
tt4485168	6.2	56
tt4485178	5.9	347
tt4485246	6.7	803
tt4485366	3.3	67
tt4485548	8.0	5
tt4485806	4.4	719
tt4485952	7.9	30
tt4485966	8.4	8
tt4486122	6.6	126
tt4486148	4.6	1445
tt4486160	8.2	13
tt4486238	4.2	31
tt4486290	6.6	137
tt4486728	5.9	1015
tt4486804	8.6	11
tt4486830	8.3	52
tt4486838	6.8	213
tt4486868	4.8	90
tt4486986	5.4	11675
tt4487032	8.1	9
tt4487076	5.5	132
tt4487240	5.4	200
tt4487264	8.0	19
tt4487342	4.2	12
tt4487548	7.3	135
tt4487642	7.9	71
tt4487766	5.2	237
tt4488136	3.7	96
tt4488606	7.6	7
tt4488632	8.5	548
tt4488744	7.1	784
tt4488840	4.2	288
tt4488854	8.7	10
tt4489046	4.9	83
tt4489078	6.6	33
tt4489160	6.3	264
tt4489180	5.6	41
tt4489272	6.5	32
tt4489416	7.4	5259
tt4489478	4.6	81
tt4489562	6.4	328
tt4489624	7.5	288
tt4490112	5.7	8
tt4490220	3.9	136
tt4490326	5.7	29
tt4490348	4.6	198
tt4490654	5.1	409
tt4490762	7.0	3146
tt4490820	8.6	11
tt4490824	5.6	643
tt4490996	8.6	17
tt4491146	4.8	89
tt4491334	7.6	23
tt4491640	5.2	724
tt4492986	7.4	14
tt4493074	6.7	14
tt4493080	8.6	80
tt4493272	6.8	62
tt4493550	5.1	86
tt4493588	5.3	169
tt4493612	6.7	46
tt4493846	3.2	27
tt4493864	8.3	125
tt4494058	8.6	10
tt4494090	6.7	46
tt4494094	4.8	194
tt4494192	7.8	7
tt4494210	7.8	11
tt4494230	6.1	310
tt4494382	5.3	858
tt4494416	9.0	7
tt4494494	5.5	9
tt4494702	7.4	78
tt4494706	5.7	338
tt4494718	6.3	5480
tt4494798	7.5	29
tt4494944	6.8	80
tt4494956	5.2	107
tt4495188	7.4	11
tt4495750	8.0	394
tt4495846	5.9	13
tt4495926	8.6	14
tt4495964	6.7	23
tt4496020	7.8	26
tt4496082	6.2	81
tt4496420	8.6	8
tt4496588	4.6	102
tt4497142	7.5	249
tt4497338	5.0	1724
tt4497662	5.7	30
tt4497686	5.2	654
tt4497850	8.3	207
tt4497948	8.1	8
tt4497978	5.6	126
tt4498058	2.7	57
tt4498092	4.7	89
tt4498152	5.3	163
tt4498162	4.7	363
tt4498344	9.1	22
tt4498460	6.6	516
tt4498604	5.0	399
tt4498760	3.8	311
tt4498800	7.7	283
tt4498818	3.5	166
tt4498900	6.2	15
tt4499186	7.8	34
tt4499228	5.0	2002
tt4499246	7.9	30
tt4499304	5.5	45
tt4499308	6.1	40
tt4499572	5.1	523
tt4499630	6.8	52
tt4499716	8.0	11
tt4499730	6.5	58
tt4499806	7.2	13
tt4500130	6.2	107
tt4500196	7.4	39
tt4500214	4.8	652
tt4500584	8.3	62
tt4500678	5.4	360
tt4500734	3.7	1750
tt4500822	5.6	5
tt4500922	6.3	127565
tt4500932	7.0	241
tt4500956	8.7	9
tt4501084	6.9	38
tt4501244	6.2	107679
tt4501276	5.3	197
tt4501288	4.5	134
tt4501454	6.3	12598
tt4501576	2.6	597
tt4501588	7.1	29
tt4501706	4.5	914
tt4501740	2.8	158
tt4501832	6.6	13
tt4502184	8.4	19
tt4502426	7.4	89
tt4502432	4.4	22
tt4502444	8.3	9
tt4502456	5.0	75
tt4502716	6.3	9
tt4502804	6.9	13
tt4502952	8.2	11
tt4503084	6.5	182
tt4503096	6.5	384
tt4503112	4.4	13
tt4503132	7.0	21
tt4503150	8.4	5
tt4503190	6.8	13
tt4503258	5.4	25
tt4503510	7.3	44
tt4503598	5.4	13985
tt4503600	5.2	7
tt4503606	6.8	41
tt4503900	6.4	1500
tt4503906	6.0	1651
tt4504040	6.5	677
tt4504044	5.9	25455
tt4504136	3.8	305
tt4504144	5.9	26
tt4504188	4.4	168
tt4504308	4.8	36
tt4504358	9.2	6
tt4504438	7.4	1781
tt4504626	7.6	628
tt4504638	5.0	15
tt4504914	5.7	63
tt4504922	4.4	283
tt4504934	3.5	22
tt4505006	6.5	73
tt4505108	7.4	5
tt4505116	4.9	337
tt4505118	4.9	177
tt4505120	6.3	14
tt4505122	3.8	77
tt4505168	6.7	427
tt4505170	6.2	537
tt4505180	5.9	134
tt4505208	6.8	2439
tt4505260	4.5	3125
tt4505314	9.2	22
tt4505432	5.3	739
tt4505450	7.8	9
tt4505666	7.0	2115
tt4505670	6.4	107
tt4505700	5.1	14
tt4505994	4.1	151
tt4506106	5.7	15
tt4506208	6.3	23
tt4506232	6.5	31
tt4506686	7.8	61
tt4506696	8.2	20
tt4506722	6.6	166
tt4506728	7.8	76
tt4506872	6.2	13
tt4506980	7.4	13
tt4507184	4.1	17
tt4507230	9.0	30
tt4507490	7.1	44
tt4507568	9.4	5
tt4507630	7.6	11
tt4507654	9.0	9
tt4507880	7.4	20
tt4508018	8.9	10
tt4508542	4.7	361
tt4508712	6.5	1756
tt4508904	7.0	14
tt4508932	4.9	111
tt4508986	6.6	2908
tt4509084	4.4	40
tt4509260	7.1	15
tt4509494	6.7	87
tt4509614	5.4	11
tt4509832	7.6	5
tt4509840	3.4	1418
tt4510206	3.1	32
tt4510218	4.7	82
tt4510398	4.1	2191
tt4510826	5.8	59
tt4510882	6.4	68
tt4510892	6.9	156
tt4510896	6.5	637
tt4510898	3.0	409
tt4511054	3.5	184
tt4511200	6.6	6368
tt4511372	5.5	112
tt4511394	7.2	29
tt4511400	3.5	42
tt4511416	4.6	139
tt4511452	7.5	62
tt4511460	7.0	1336
tt4511478	6.2	206
tt4511480	6.9	21
tt4511566	3.3	2139
tt4511786	6.9	25
tt4511788	6.8	6
tt4511842	4.7	8
tt4511882	8.3	12
tt4512140	7.8	20
tt4512212	9.3	12
tt4512230	2.8	192
tt4512266	7.0	25
tt4512306	5.9	82
tt4512452	8.3	11
tt4512710	7.7	15
tt4512896	6.9	23
tt4512946	8.5	277
tt4513052	6.8	33
tt4513074	4.0	1745
tt4513110	5.4	8
tt4513166	8.4	28
tt4513316	6.7	4184
tt4513538	4.8	676
tt4513560	3.2	46
tt4513674	6.6	74914
tt4513678	7.6	41360
tt4513762	7.0	12
tt4513812	7.4	561
tt4513878	4.2	67
tt4513996	7.9	34
tt4514084	8.0	100
tt4514606	5.1	60
tt4514646	5.5	319
tt4514660	3.5	366
tt4514674	7.4	13
tt4514808	7.7	10
tt4514874	6.2	6
tt4514926	9.3	20
tt4514936	5.2	14
tt4515070	7.6	2484
tt4515190	5.6	13
tt4515200	5.7	43
tt4515214	5.1	10
tt4515226	6.1	37
tt4515242	3.8	21
tt4515408	5.6	43
tt4515450	6.1	7
tt4515452	5.6	110
tt4515456	7.0	62
tt4515544	4.2	732
tt4515662	6.5	132
tt4515684	6.7	2948
tt4515698	4.7	122
tt4515722	2.7	34
tt4515762	5.0	1408
tt4515824	7.4	10
tt4515890	7.3	84
tt4515928	6.6	82
tt4516040	8.5	3328
tt4516162	6.9	5610
tt4516176	5.0	6
tt4516200	4.5	52
tt4516324	6.0	559
tt4516352	4.6	2669
tt4516376	6.9	22
tt4516628	5.5	13
tt4517118	7.6	13
tt4517204	7.2	13
tt4517450	5.7	157
tt4517516	8.2	6
tt4517574	7.2	13
tt4517578	7.6	170
tt4517624	5.2	221
tt4517634	8.5	24
tt4517700	5.4	164
tt4517738	4.1	990
tt4518086	7.1	17
tt4518234	7.7	1711
tt4518260	5.3	1481
tt4518284	7.7	21
tt4518354	5.8	6
tt4518376	7.1	38
tt4518378	7.6	13
tt4518414	6.4	21
tt4518420	7.7	9
tt4518952	3.7	11
tt4518962	4.0	793
tt4519006	6.3	2817
tt4519104	3.1	65
tt4519124	8.4	29
tt4519166	6.8	71
tt4519312	4.6	513
tt4519382	7.1	57
tt4519400	3.2	1043
tt4519450	6.8	10
tt4519488	8.4	1269
tt4519680	4.8	113
tt4519742	5.8	1911
tt4519830	5.1	19
tt4519836	6.5	44
tt4520000	8.7	7
tt4520132	6.3	122
tt4520256	8.8	37
tt4520286	8.3	22
tt4520312	4.8	263
tt4520332	6.8	95
tt4520338	7.0	98
tt4520340	4.8	1288
tt4520364	5.8	41773
tt4520452	7.0	16
tt4520508	6.5	49
tt4520518	4.1	625
tt4520920	5.4	54
tt4520924	6.6	453
tt4520988	6.8	155768
tt4521254	4.8	32
tt4521338	3.2	158
tt4521654	6.9	124
tt4521686	2.7	77
tt4522052	5.8	59
tt4522112	6.6	41
tt4522144	5.7	78
tt4522210	3.9	53
tt4522274	7.6	14
tt4522582	7.7	7
tt4522606	5.5	8
tt4522640	6.1	125
tt4522716	6.6	205
tt4522922	5.5	836
tt4523050	5.0	385
tt4523066	2.2	15
tt4523112	7.8	4126
tt4523124	6.6	12
tt4523144	6.7	20
tt4523218	5.5	11
tt4523220	7.8	25
tt4523246	5.9	32
tt4523338	3.7	51
tt4523344	7.4	30
tt4523360	2.2	25
tt4523450	8.0	10
tt4523512	7.1	9
tt4523522	7.6	9
tt4523530	4.6	831
tt4523622	5.6	434
tt4523698	6.0	5
tt4523910	6.6	2472
tt4523928	4.9	161
tt4524050	4.2	9
tt4524144	8.0	26
tt4524202	7.0	16
tt4524234	6.0	25
tt4524244	4.9	23
tt4524418	4.1	1258
tt4524436	7.4	8
tt4524676	6.5	149
tt4524678	7.2	820
tt4524792	6.3	18
tt4524960	7.8	7
tt4525058	7.0	7
tt4525672	9.0	38
tt4525694	7.5	67
tt4525716	8.0	9
tt4525888	6.6	670
tt4525922	8.7	50
tt4525986	6.3	12
tt4526100	7.0	46
tt4526136	4.3	748
tt4526372	3.6	506
tt4526502	5.7	497
tt4526546	5.4	3978
tt4526606	8.0	25
tt4526630	5.1	11
tt4526656	8.8	128
tt4526792	6.4	57
tt4526822	3.6	101
tt4526858	7.5	17
tt4526860	8.4	13
tt4526874	7.9	9
tt4526922	8.7	55
tt4527090	5.1	46
tt4527172	7.7	30
tt4527190	5.4	10
tt4527218	5.9	11
tt4527254	7.0	87
tt4527268	2.5	383
tt4527400	1.5	148
tt4527624	6.0	22
tt4527664	6.0	354
tt4527684	6.8	16
tt4527698	5.5	18
tt4528156	6.4	40
tt4528386	5.7	387
tt4528454	6.6	511
tt4528504	8.6	9
tt4528606	6.4	54
tt4528874	6.1	50
tt4528906	7.8	24
tt4529128	6.5	64
tt4529134	7.4	35
tt4529162	5.3	292
tt4529212	5.7	81
tt4529358	6.5	19
tt4529450	6.4	118
tt4529506	5.8	13
tt4529508	8.5	30
tt4529552	8.5	15
tt4529768	5.5	41
tt4529770	8.1	14
tt4529866	6.2	9
tt4529930	4.0	49
tt4530316	6.4	15
tt4530354	6.9	16
tt4530368	7.0	9
tt4530422	6.6	94089
tt4530566	7.9	18
tt4530608	6.4	17
tt4530768	5.9	74
tt4530804	4.7	448
tt4530832	2.9	759
tt4530884	5.2	13046
tt4530968	6.5	713
tt4531006	5.6	385
tt4531412	6.8	505
tt4531502	5.8	5
tt4531604	9.0	15
tt4531694	4.8	1578
tt4531764	5.9	16
tt4531804	4.2	7
tt4531868	7.5	95
tt4531902	6.1	13
tt4531966	9.3	44
tt4531984	6.9	93
tt4532038	5.6	18432
tt4532280	5.6	182
tt4532366	7.6	74
tt4532404	5.7	1794
tt4532428	6.1	58
tt4532446	4.9	89
tt4532464	8.1	14
tt4532596	4.5	462
tt4532606	3.8	143
tt4532634	7.1	754
tt4532654	7.8	50
tt4532684	6.1	15
tt4532704	6.5	65
tt4532708	6.4	41
tt4532764	6.9	2093
tt4532818	6.6	1274
tt4532826	5.3	69994
tt4532888	5.7	755
tt4533158	7.7	19
tt4533484	5.1	15
tt4533594	5.0	208
tt4533604	4.3	36
tt4533680	6.0	6
tt4533838	6.2	585
tt4533898	6.7	9
tt4534120	6.8	23
tt4534160	4.9	16
tt4534492	4.3	186
tt4534598	8.5	86
tt4534732	6.6	59
tt4534804	3.1	14
tt4534886	4.8	89
tt4535594	7.4	12
tt4535650	5.1	33529
tt4535872	6.3	13
tt4535886	6.4	24
tt4535996	7.3	7
tt4536086	7.3	58
tt4536222	5.1	280
tt4536284	4.6	16
tt4536304	5.9	310
tt4536494	5.7	683
tt4536540	6.7	218
tt4536768	5.6	8168
tt4536936	8.2	8
tt4537170	7.0	237
tt4537362	1.1	489
tt4537412	7.2	147
tt4537646	5.6	8
tt4537722	6.0	9
tt4537826	7.2	117
tt4537888	4.5	3043
tt4537896	6.5	34495
tt4537986	5.2	3106
tt4538016	5.3	253
tt4538164	5.6	179
tt4538294	3.6	377
tt4538632	1.3	161
tt4538652	6.8	17
tt4538660	6.4	8
tt4538670	6.3	3610
tt4538674	9.6	32
tt4538708	4.1	303
tt4538716	3.9	97
tt4538796	8.9	18
tt4538916	6.7	6273
tt4538930	6.0	145
tt4538986	8.3	9
tt4539114	7.4	787
tt4539136	5.4	114
tt4539140	6.6	177
tt4539154	5.3	32
tt4539186	3.8	9
tt4539292	4.2	29
tt4539298	7.2	8
tt4539336	5.3	230
tt4539364	5.2	41
tt4539442	5.2	9
tt4539508	4.5	461
tt4539628	3.8	26
tt4539726	6.6	39
tt4539742	4.2	109
tt4539750	8.3	6
tt4539898	3.8	335
tt4539912	4.1	98
tt4540180	8.2	14
tt4540326	7.1	254
tt4540360	5.9	38
tt4540384	7.2	846
tt4540434	4.6	3244
tt4540448	8.7	8
tt4540694	7.9	8
tt4540710	7.5	70747
tt4541052	5.6	39
tt4541102	5.0	162
tt4541266	5.7	132
tt4541480	5.5	12
tt4541494	3.3	56
tt4541748	6.9	62
tt4541854	3.1	24
tt4542328	4.9	15
tt4542538	7.3	59
tt4542598	6.7	9
tt4542648	7.3	17
tt4542658	4.0	72
tt4542660	7.8	414
tt4542692	2.5	132
tt4542726	3.3	419
tt4543358	7.8	7
tt4543530	7.9	55
tt4543548	6.8	67
tt4543578	5.0	319
tt4543720	4.9	60
tt4543744	6.1	516
tt4543804	6.3	263
tt4543896	8.7	7
tt4543898	5.5	13
tt4543902	4.3	42
tt4544008	5.4	590
tt4544126	7.2	7
tt4544278	5.2	545
tt4544468	6.2	17
tt4544614	4.8	41
tt4544642	7.4	17
tt4544696	4.4	1163
tt4544932	6.6	6
tt4544944	7.9	25
tt4545286	6.6	22
tt4545630	4.8	2458
tt4545674	7.7	11
tt4545806	5.4	428
tt4545832	6.4	153
tt4545976	6.4	24
tt4546024	5.8	729
tt4546126	2.6	503
tt4546136	3.5	18
tt4546152	5.6	10
tt4546194	7.3	17
tt4546284	6.2	8
tt4546326	5.8	18
tt4546450	2.1	28
tt4546600	6.7	6
tt4546694	4.7	277
tt4546704	3.5	88
tt4546768	6.5	20
tt4546778	6.8	6
tt4546816	6.1	13
tt4547056	6.6	58071
tt4547076	4.7	602
tt4547180	7.2	14
tt4547194	6.2	31872
tt4547334	3.9	31
tt4547458	7.8	32
tt4547514	6.7	806
tt4547832	2.2	488
tt4547938	6.7	1939
tt4548036	8.2	9
tt4548332	5.7	132
tt4548442	7.8	43
tt4548650	7.5	8
tt4548754	7.8	21
tt4548864	6.4	206
tt4548888	6.7	6
tt4549072	7.0	17
tt4549140	8.2	10
tt4549224	5.5	1042
tt4549420	3.3	57
tt4549746	6.5	94
tt4549796	7.8	36
tt4549932	6.8	31
tt4549982	5.8	6
tt4550098	7.5	259374
tt4550314	5.6	13
tt4550420	6.0	4329
tt4550436	2.3	58
tt4550596	7.4	11
tt4550652	6.8	30
tt4550888	8.7	10
tt4551008	5.4	13
tt4551138	6.0	124
tt4551314	6.4	1686
tt4551318	7.0	1817
tt4551544	7.7	22
tt4551628	8.2	24
tt4551756	8.2	89
tt4551882	7.1	477
tt4552124	3.8	33
tt4552294	1.6	6
tt4552298	7.0	1594
tt4552396	7.6	7
tt4552486	3.7	354
tt4552514	3.9	145
tt4552524	4.8	9601
tt4552534	5.5	114
tt4552546	7.0	387
tt4552700	6.4	144
tt4552856	8.3	9
tt4553130	8.2	11
tt4553310	5.4	34
tt4553434	6.7	178
tt4553504	5.4	13
tt4553514	3.9	34
tt4553542	7.9	165
tt4553692	3.5	11
tt4553712	5.5	704
tt4553986	6.8	8
tt4554036	5.1	345
tt4554186	4.0	349
tt4554212	6.3	1254
tt4554354	7.3	11
tt4554360	6.6	98
tt4554408	4.5	29
tt4554690	9.0	7
tt4554696	7.9	14
tt4554726	7.4	264
tt4554728	4.8	47
tt4554730	6.0	25
tt4554952	3.2	13
tt4555248	7.3	123
tt4555426	7.4	188653
tt4555594	5.5	1758
tt4555674	6.6	594
tt4556216	7.1	19
tt4556244	6.8	8
tt4556352	6.6	495
tt4556370	3.9	3730
tt4556662	6.8	39
tt4556682	9.3	91
tt4556700	6.5	506
tt4556708	5.7	7
tt4556724	5.7	7
tt4556730	4.8	240
tt4556738	5.5	197
tt4556848	5.1	334
tt4557014	6.7	2809
tt4557064	7.1	47
tt4557208	3.7	2534
tt4557512	7.6	96
tt4557646	6.6	37
tt4557846	4.6	8
tt4557916	7.4	12
tt4557956	5.8	4386
tt4557986	6.5	14
tt4557998	6.6	147
tt4558040	6.2	1021
tt4558042	5.9	1436
tt4558200	6.5	6569
tt4558362	8.6	17978
tt4558370	3.6	289
tt4558376	4.9	11497
tt4558396	6.6	1261
tt4558830	7.4	59
tt4559006	5.8	22502
tt4559046	5.0	9164
tt4559742	6.2	39
tt4559894	6.8	6
tt4559932	6.5	891
tt4559988	6.4	30
tt4560008	7.0	11036
tt4560374	9.3	13
tt4560436	6.2	75070
tt4560748	7.3	326
tt4560754	6.1	11
tt4560926	3.3	173
tt4561016	3.8	109
tt4561026	8.1	136
tt4561264	7.3	15
tt4561318	6.3	166
tt4561398	5.1	108
tt4561402	7.5	88
tt4561454	5.5	34
tt4562030	6.3	54
tt4562128	8.1	20
tt4562198	6.2	5
tt4562260	5.2	144
tt4562262	5.2	426
tt4562474	4.7	8
tt4562518	7.5	11191
tt4562728	5.7	571
tt4563070	4.3	1064
tt4563072	7.3	16
tt4563294	1.9	300
tt4563460	2.5	131
tt4563702	6.7	425
tt4563970	3.2	147
tt4564526	7.9	19
tt4564560	5.3	21
tt4564874	7.7	9
tt4565210	5.3	28
tt4565230	5.4	65
tt4565400	4.4	1038
tt4565432	9.4	7
tt4565520	4.8	14312
tt4565586	7.4	19
tt4565668	3.6	113
tt4565764	6.8	12
tt4565774	7.0	13
tt4565796	4.8	24
tt4565876	7.4	5
tt4565982	8.2	19
tt4566282	6.1	44
tt4566320	4.8	31
tt4566574	2.7	1599
tt4566758	5.7	138846
tt4566780	3.1	325
tt4566934	4.1	720
tt4567320	3.7	177
tt4567486	4.7	1877
tt4567500	7.5	217
tt4567602	5.3	61
tt4567694	6.5	22
tt4567858	6.7	184
tt4567946	8.2	42
tt4567954	8.4	113
tt4568106	7.2	430
tt4568110	6.6	16
tt4568164	3.5	20
tt4568190	8.0	7
tt4568252	3.5	314
tt4568268	6.2	304
tt4568312	6.4	70
tt4568328	7.2	703
tt4568352	6.8	15
tt4568358	8.8	20
tt4568370	5.6	1631
tt4568466	5.2	169
tt4568478	6.2	528
tt4568710	5.1	37
tt4568736	8.3	23
tt4568960	6.9	143
tt4569240	6.5	1066
tt4569374	6.1	750
tt4569494	7.5	236
tt4569604	7.5	21
tt4569750	6.1	40
tt4569866	5.7	8
tt4569878	7.6	50
tt4569908	7.1	17
tt4569934	5.3	10
tt4569938	7.2	17
tt4570696	8.8	21
tt4570788	7.1	19
tt4571048	8.0	8
tt4571138	8.2	10
tt4571140	6.8	10
tt4571150	6.8	7
tt4571236	6.6	10
tt4571278	5.2	106
tt4571308	7.0	5
tt4571366	8.8	8
tt4571838	5.5	340
tt4571846	6.6	181
tt4571862	7.5	24
tt4571976	7.1	229
tt4572116	3.7	524
tt4572202	5.4	99
tt4572294	6.7	9
tt4572338	8.2	7
tt4572514	7.4	98497
tt4572682	6.8	397
tt4572700	3.2	233
tt4572722	6.9	32
tt4572792	6.6	26382
tt4572820	7.6	4294
tt4572856	5.6	181
tt4572984	6.5	376
tt4572998	6.8	921
tt4573096	4.8	14
tt4573136	5.1	385
tt4573142	6.1	61
tt4573344	4.8	88
tt4573394	6.4	38232
tt4573464	7.9	10
tt4573516	5.9	8574
tt4573560	8.5	6
tt4573706	7.7	56
tt4573906	6.3	392
tt4574058	6.7	28
tt4574372	9.2	10
tt4574378	6.6	9
tt4574440	6.3	212
tt4574478	6.9	35
tt4574526	7.6	61
tt4574604	5.6	356
tt4574654	4.6	1464
tt4574674	5.1	20
tt4574912	6.9	11
tt4574968	9.2	44
tt4575100	3.7	139
tt4575174	5.1	33
tt4575328	4.4	9607
tt4575548	7.6	12
tt4575576	7.3	73999
tt4575782	5.0	218
tt4575844	7.6	13
tt4575930	6.4	1141
tt4575982	4.6	33
tt4576040	7.3	45
tt4576246	6.2	118
tt4576254	5.2	25
tt4576262	9.2	36
tt4576292	7.8	6
tt4576304	6.9	7
tt4576308	7.4	8
tt4576316	6.5	8
tt4576332	7.6	14
tt4576336	7.5	48
tt4576372	9.0	38
tt4576384	7.6	20
tt4576490	6.9	395
tt4576536	5.7	26
tt4576560	5.6	146
tt4576580	5.0	58
tt4576612	7.0	1814
tt4576656	9.0	33
tt4576964	6.5	33
tt4577024	7.8	12
tt4577032	6.3	49
tt4577042	6.8	19
tt4577050	7.7	93
tt4577204	7.4	25
tt4577332	5.4	20
tt4577344	3.8	1508
tt4577388	7.8	406
tt4577624	7.7	26
tt4577932	7.1	14
tt4577974	6.9	76
tt4578000	4.7	61
tt4578050	6.1	385
tt4578084	5.1	197
tt4578102	5.4	213
tt4578118	4.8	6917
tt4578160	7.6	290
tt4578372	8.4	19
tt4578590	7.7	102
tt4578598	2.9	348
tt4578910	5.5	183
tt4578920	4.2	552
tt4579410	5.5	46
tt4579412	7.5	11
tt4579426	6.1	15
tt4579552	6.4	7
tt4579610	7.2	158
tt4579626	7.6	26
tt4579676	6.2	6
tt4579890	7.7	129
tt4579914	4.9	431
tt4579950	5.4	12
tt4579982	4.3	92
